,name,image_num,productID,price,inventory,sell_num,seller_ID,reputation,QA,buyer_num,payment,status,location,upload-time,buylimit,start_price,end,delivery,all_sell_num,update-time
10,Portable 25W 12V Mono Solar Power Charging Panel USB Charger For Samsung,8,30194256826039,$644,1,0,商品資訊來自：,None,0,0,"['Portable 25W 12V Mono Solar Power Charging Panel USB Charger For Samsung', '海外運送 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (餘額、銀行支付)']",物品狀況： 全新,"物品所在地： CN,Shenzhen",上架時間： 2019-11-15 14:55:45,0,$644元,可能會提前結束販售,"['海外運送', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (餘額、銀行支付)', '海外配送-Economy International Shipping約\xa0NT$', '0', '(USD\xa00)']",None,0
11,Baseus倍思 蘋果IPhone C形燈智能斷電傳輸線 會呼吸的充電線 快充線 智能斷電 保護手機,1,21946854107603,$148,9,0,q0936504012,332,0,0,"['Baseus倍思 蘋果IPhone C形燈智能斷電傳輸線 會呼吸的充電線 快充線 智能斷電 保護手機', '可開發票 ', '有多種顏色 ', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '郵局無摺存款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2019-11-14 13:38:36,0,$148元,可能會提前結束販售,"['可開發票', '有多種顏色', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳郵局無摺存款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元宅急便「黑貓PAY貨到付款」', '150', '元郵局快捷貨到付款', '150', '元郵寄寄送', '65', '元宅配/快遞', '140', '元離島寄送', '100', '元面交取貨']",201,0
12,MEGA KING Apple快充組 18W旅充頭+Lightning充電線 充電器 iPhone X/Xs Max,8,21946846493062,$429 - $890,60,0,1129lg,55711,0,0,"['MEGA KING Apple快充組 18W旅充頭+Lightning充電線 充電器 iPhone X/Xs Max', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 彰化市,上架時間： 2019-11-13 09:19:10,評價總分必須 ≧ 0分,$429 - 890元,可能會提前結束販售,"['支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款貨到付款', '全家、OK、萊爾富取貨付款', '70', '元7-11取貨付款', '70', '元7-11取貨', '70', '元郵局快捷貨到付款', '200', '元郵寄寄送', '80', '元宅配/快遞', '100', '元貨到付款', '200', '元']",6928,0
13,Mate2.0 5A三合一閃充電線/傳輸線(同時充iphone/Android/Type-c) 現貨!下單即出!,6,21946841837463,$169,99,0,grapefruitsmell,8,0,9,"['Mate2.0 5A三合一閃充電線/傳輸線(同時充iphone/Android/Type-c) 現貨!下單即出!', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.新北市,上架時間： 2019-11-12 10:11:39,0,$169元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元郵寄寄送', '80', '元']",8,2020-01-10 16:00:05
14,【DEVILCASE】 惡魔微光呼吸充電線 iPhone MFI lightning 充電線 線長120CM,9,21946839169323,$390,23,2,le0913,367,1,1,"['【DEVILCASE】 惡魔微光呼吸充電線 iPhone MFI lightning 充電線 線長120CM', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.基隆市,上架時間： 2019-11-11 16:28:57,0,$390元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元']",1013,0
15,hoda PD 18W Type-C To Lightning iPhone 11 Pro Max 快充 充電線 傳輸線,2,21945826748624,$390,99,1,otto10242000,19418,0,5,"['hoda PD 18W Type-C To Lightning iPhone 11 Pro Max 快充 充電線 傳輸線', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', '', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.新北市,上架時間： 2019-11-08 16:20:19,0,$390元,可能會提前結束販售,"['支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡3\xa0期0 利率每期', '130\xa0元\xa0更多分期PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款面交取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元便利帶隔日配一日到貨說明', '55', '元', '活動１日到貨！原價$70↘限量$607-11取貨', '60', '元郵寄寄送', '0', '元宅配/快遞', '80', '元離島寄送', '50', '元面交取貨面交取貨付款']",942,2019-12-24 15:54:30
16,For Android Auto Connector Magnetic Charger Cable Convenince Cellphone 5-Pin,10,30194200528565,$349,1,0,商品資訊來自：,None,0,0,"['For Android Auto Connector Magnetic Charger Cable Convenince Cellphone 5-Pin', '海外運送 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (餘額、銀行支付)', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,"物品所在地： KR,Seoul",上架時間： 2019-11-08 14:23:17,0,$349元,可能會提前結束販售,"['海外運送', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (餘額、銀行支付)', '海外配送-Economy International Shipping約\xa0NT$', '0', '(USD\xa00)海外配送-Expedited International Shipping約\xa0NT$', '792', '(USD\xa025)']",None,0
17,【正品】倍思 蘋果數據線iphone6手機安卓二合一充電線器7便攜短兩用通用【更多精品進店看】,9,21945825521420,$376 - $478,99,0,wattra9893,168,0,0,"['【正品】倍思 蘋果數據線iphone6手機安卓二合一充電線器7便攜短兩用通用【更多精品進店看】', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2019-11-08 12:40:12,0,$376 - 478元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款貨到付款', '全家、OK、萊爾富取貨付款', '70', '元7-11取貨付款', '70', '元7-11取貨', '70', '元宅配/快遞', '70', '元貨到付款', '70', '元面交取貨']",104020,0
18,iGo A61 Charger Tip for Apple iPhone 2G 3G 3GS 4 4S i-Go Adapter Power NEW UK,1,30194197124281,$286,26,0,商品資訊來自：,None,0,0,"['iGo A61 Charger Tip for Apple iPhone 2G 3G 3GS 4 4S i-Go Adapter Power NEW UK', '海外運送 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (餘額、銀行支付)', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,"物品所在地： GB,Macclesfield",上架時間： 2019-11-07 14:34:55,0,$286元,可能會提前結束販售,"['海外運送', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (餘額、銀行支付)', '海外配送-Standard International Shipping約\xa0NT$', '2', '(USD\xa00.07)']",None,0
19,Pokemon PIKACHU USB Portable Charger NEW,2,30194193416652,$158,9,0,商品資訊來自：,None,0,0,"['Pokemon PIKACHU USB Portable Charger NEW', '海外運送 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (餘額、銀行支付)', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,"物品所在地： US,Puyallup",上架時間： 2019-11-07 14:27:15,0,$158元,可能會提前結束販售,"['海外運送', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (餘額、銀行支付)', '海外配送-USPS - USPS First Class Mail International / First Class Package International Service約\xa0NT$', '776', '(USD\xa024.5)']",None,0
20,3ft 30 pin to USB Sync Data Charging Charger Cable for old apple iPad and iPhone,3,30194192681161,$125,10,0,商品資訊來自：,None,0,0,"['3ft 30 pin to USB Sync Data Charging Charger Cable for old apple iPad and iPhone', '海外運送 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (餘額、銀行支付)', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,"物品所在地： US,Hayward",上架時間： 2019-11-07 14:25:05,0,$125元,可能會提前結束販售,"['海外運送', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (餘額、銀行支付)', '海外配送-PBI - International Priority Shipping約\xa0NT$', '576', '(USD\xa018.17)']",None,0
21,保固一年 ONPRO iphone 11 pro max Xs XR 金屬質感 快速 充電線 傳輸線 200cm,1,21945818108883,$323,99,0,otto10242000,19418,0,1,"['保固一年 ONPRO iphone 11 pro max Xs XR 金屬質感 快速 充電線 傳輸線 200cm', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', '', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.新北市,上架時間： 2019-11-06 16:11:23,0,$339元,可能會提前結束販售,"['支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡3\xa0期0 利率每期', '113\xa0元\xa0更多分期PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款面交取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元便利帶隔日配一日到貨說明', '55', '元', '活動１日到貨！原價$70↘限量$607-11取貨', '60', '元郵寄寄送', '0', '元宅配/快遞', '80', '元離島寄送', '50', '元面交取貨面交取貨付款']",942,0
22,CYKE 多功能 IPhone 五合一 轉接頭 轉接線 音頻線 線控通話 充電線 支架轉接器 手機架 車用手機架,1,21945817964095,$329,99,0,kame5201314,1133,0,0,"['CYKE 多功能 IPhone 五合一 轉接頭 轉接線 音頻線 線控通話 充電線 支架轉接器 手機架 車用手機架', 'Pi 拍錢包X支付連', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.桃園市,上架時間： 2019-11-06 15:31:26,0,$329元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅配/快遞', '95', '元']",481,2019-12-20 16:56:51
23,QI Wireless Car Charger Phone for BMW 218i 2016 2017 2018 2019 for iPhone XS XR,10,30194187034673,"$3,898",1,0,商品資訊來自：,None,0,0,"['QI Wireless Car Charger Phone for BMW 218i 2016 2017 2018 2019 for iPhone XS XR', '海外運送 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (餘額、銀行支付)', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,"物品所在地： CN,Shenzhen",上架時間： 2019-11-06 14:46:27,0,"$3,898元",可能會提前結束販售,"['海外運送', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (餘額、銀行支付)', '海外配送-Standard International Shipping約\xa0NT$', '0', '(USD\xa00)']",None,0
24,Linkon Multi Usb Charger Cable 2M/6.6Ft/6Ft Universal Adapter Cord 3 In 1 Nylon,10,30194182957852,$475,5,0,商品資訊來自：,None,0,0,"['Linkon Multi Usb Charger Cable 2M/6.6Ft/6Ft Universal Adapter Cord 3 In 1 Nylon', '海外運送 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (餘額、銀行支付)', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,"物品所在地： US,Shepherdesville",上架時間： 2019-11-06 14:07:53,0,$475元,可能會提前結束販售,"['海外運送', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (餘額、銀行支付)', '海外配送-PBI - International Priority Shipping約\xa0NT$', '552', '(USD\xa017.42)']",None,0
25,Baseus 倍思原廠充電線 傳輸線 iPhone 11 Pro max 快充線 安卓 TYPE-C MicroUSB,6,21945817392652,$99,99,1,ketscat,1032,0,1,"['Baseus 倍思原廠充電線 傳輸線 iPhone 11 Pro max 快充線 安卓 TYPE-C MicroUSB', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台南市,上架時間： 2019-11-06 13:49:39,0,$99元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款貨到付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅配/快遞', '120', '元貨到付款', '180', '元']",90,0
26,蘋果 PD快充線 傳輸線 充電線 USB-C Typec iPhone11 pro max xs xr 8 7 ipad,9,21945800347283,$168,99,0,cb111,2644,0,0,"['蘋果 PD快充線 傳輸線 充電線 USB-C Typec iPhone11 pro max xs xr 8 7 ipad', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台中市,上架時間： 2019-11-05 16:16:30,0,$168元,可能會提前結束販售,"['支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款面交取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '70', '元郵寄寄送', '60', '元宅配/快遞', '80', '元離島寄送', '70', '元面交取貨面交取貨付款']",3438,0
27,蘋果 PD快充線 傳輸線 充電線 USB-C Typec iPhone11 pro max xs xr 8 7 ipad,9,21945800247631,$199,99,0,cb111,2644,0,0,"['蘋果 PD快充線 傳輸線 充電線 USB-C Typec iPhone11 pro max xs xr 8 7 ipad', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台中市,上架時間： 2019-11-05 16:10:42,0,$199元,可能會提前結束販售,"['支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款面交取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '70', '元郵寄寄送', '60', '元宅配/快遞', '80', '元離島寄送', '70', '元面交取貨面交取貨付款']",3438,0
